"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          10,      -5.253533404,      -5.109288266,      -5.066423898,      -4.856535872,      -7.120300431,     -0.6751813504,       1.257460857,       1.994800673,                 0,                 0,                 0,       1.127092291,        1.15133775,       2.057877284,                 0,       1.586371983,     0.01626560741
          0,           0,          11,      -5.270765399,      -5.080406505,      -5.043093779,      -4.880114307,      -7.644731937,     -0.9108799483,       1.005812572,       1.857007292,                 0,                 0,                 0,       1.026024816,      0.9072458885,       1.907102491,                 0,       1.846275681,     0.01626560741
          0,           0,          12,      -5.257944379,      -5.075651942,      -5.047120538,      -4.874215567,      -8.095356109,      -1.042117468,      0.7551911786,       1.726604527,                 0,                 0,                 0,      0.9082394652,      0.6637927164,       1.763761928,                 0,        2.28631448,     0.01676098909
          0,           0,          13,      -5.212808802,       -5.09895742,      -5.079436176,      -4.828603021,      -8.438939943,      -1.080123811,      0.5150237468,       1.606629933,                 0,                 0,                 0,      0.7736106554,      0.4302334107,       1.631382363,                 0,       3.119525932,     0.01676098909
          0,           0,          14,      -5.168447774,      -5.144091949,      -5.126593957,      -4.778029595,      -8.658306952,      -1.060415687,      0.2533163766,       1.480134979,                 0,                 0,                 0,      0.5931391632,      0.1755049358,        1.49136406,                 0,       5.843029174,     0.01728763722
          0,           0,          15,      -5.143710147,      -5.192846839,      -5.154444686,      -4.745114554,      -8.759513101,      -1.041317264,     0.01683170954,        1.36483093,                 0,                 0,                 0,      0.3980508372,    -0.05462108959,       1.363841381,                 0,       81.08688707,     0.01728763722
          0,           0,          16,      -5.152001783,      -5.204976906,      -5.134791861,      -4.749050018,      -8.764563173,     -0.9941832873,     -0.1906131076,       1.250934059,                 0,                 0,                 0,      0.1993410343,     -0.2558207091,       1.239243778,                 0,      -6.562686453,     0.01728763722
          0,           0,          17,      -5.180536474,      -5.204157768,       -5.11534921,      -4.779297469,      -8.836734348,     -0.9766080222,     -0.2894768383,       1.190473599,                 0,                 0,                 0,     0.09761454982,     -0.3513846946,        1.17369205,                 0,      -4.112500352,     0.01728763722
          0,           0,          18,       -5.19881851,        -5.2044297,      -5.116683526,      -4.800384149,      -8.879589647,     -0.9422619092,     -0.3870676273,       1.118548991,                 0,                 0,                 0,      -0.011052747,     -0.4450774956,       1.096758504,                 0,      -2.889802484,     0.01728763722
          0,           0,          19,      -5.219474709,      -5.209292481,      -5.125893812,      -4.824027626,      -8.890446418,      -1.080250828,     -0.4881158219,       1.019956029,                 0,                 0,                 0,     -0.1326079431,     -0.5408272502,      0.9930122064,                 0,      -2.089577889,      0.0178220135
          0,           0,          20,      -5.233013762,      -5.206967725,      -5.137628468,      -4.836604457,      -8.947859074,      -1.101024394,      -0.582534271,       0.881584424,                 0,                 0,                 0,     -0.2574381667,     -0.6278744919,      0.8498887551,                 0,      -1.513360617,      0.0178220135
          0,           0,          21,      -5.232286829,      -5.169256265,      -5.129400339,      -4.830375948,      -9.048102545,      -1.119339129,     -0.6304043685,      0.7882316941,                 0,                 0,                 0,      -0.325560503,     -0.6707932806,      0.7541586345,                 0,       -1.25035887,      0.0178220135
          0,           0,          22,       -5.22659088,      -5.131950612,      -5.111131558,      -4.822780722,      -9.063699647,      -1.040363041,     -0.6647676461,      0.6796005977,                 0,                 0,                 0,     -0.3829437645,     -0.6994241522,      0.6438779783,                 0,      -1.022312987,      0.0178220135
          0,           0,          23,      -5.222076017,       -5.08789792,      -5.084063772,       -4.81992857,      -8.992327105,      -1.055009312,     -0.6763474806,      0.5516000626,                 0,                 0,                 0,     -0.4227549479,     -0.7042890866,      0.5154468217,                 0,     -0.8155572075,     0.01728763722
          0,           0,          24,      -5.213481569,      -5.048666975,      -5.058961573,      -4.817662628,      -8.841929999,      -1.082478079,     -0.6430776137,      0.4213083593,                 0,                 0,                 0,     -0.4251489756,     -0.6642458741,       0.387074889,                 0,     -0.6551438742,     0.01728763722
          0,           0,          25,      -5.205916606,      -5.030762687,      -5.055133728,       -4.82003639,      -8.704149428,      -1.113812958,       -0.53738068,      0.3298412145,                 0,                 0,                 0,     -0.3668411822,     -0.5539067738,      0.3012648468,                 0,     -0.6137943301,      0.0178220135
          0,           0,          26,      -5.211474303,       -5.04189251,      -5.087166136,      -4.832354983,      -8.685903316,      -1.210866287,     -0.3777210979,      0.3202626628,                 0,                 0,                 0,     -0.2602215887,     -0.3939646969,      0.3000553591,                 0,     -0.8478813192,      0.0178220135
          0,           0,          27,      -5.249182459,      -5.067743114,      -5.145067693,      -4.869099155,      -8.756165575,      -1.199135769,      -0.183977782,      0.3884947229,                 0,                 0,                 0,     -0.1244411425,     -0.2040578897,      0.3783336512,                 0,      -2.111639344,      0.0178220135
          0,           0,          28,       -5.30702025,      -5.092030835,      -5.206452217,      -4.918820711,      -8.891854753,      -1.144816916,     0.02431264841,      0.5150314008,                 0,                 0,                 0,     0.02320467645,   -0.002675332083,      0.5155979939,                 0,       21.18368152,      0.0178220135
          0,           0,          29,       -5.36128542,      -5.106714513,      -5.256784734,      -4.962560213,      -9.080380824,       -1.11571135,      0.2302335659,      0.6756607553,                 0,                 0,                 0,      0.1694757427,      0.1945566871,      0.6867842795,                 0,       2.934675284,      0.0178220135
          0,           0,          30,      -5.392122114,      -5.111188645,      -5.285790666,      -4.987722252,      -9.237902606,      -1.103068273,      0.3328599887,      0.7637347857,                 0,                 0,                 0,       0.242641168,      0.2924330254,      0.7801086595,                 0,       2.294462571,      0.0178220135
          0,           0,          31,      -5.415074481,      -5.113272118,      -5.299576484,      -5.012360701,      -9.256669555,      -1.052374614,      0.4381152683,      0.8628012841,                 0,                 0,                 0,      0.3182243844,      0.3923593163,      0.8845480264,                 0,       1.969347673,     0.01800518517
          0,           0,          32,      -5.426543614,      -5.113526997,      -5.299543731,      -5.026724183,      -9.210111138,       -1.20436462,      0.5484726405,      0.9752738637,                 0,                 0,                 0,        0.39889419,      0.4966790876,       1.002642125,                 0,       1.778163197,     0.01800518517
          0,           0,          33,      -5.438271969,      -5.111167751,      -5.285440211,      -5.041394125,      -9.119414858,      -1.258218261,      0.6529684898,       1.091442078,                 0,                 0,                 0,      0.4789936265,      0.5949519543,       1.124120025,                 0,       1.671508037,     0.01800518517
          0,           0,          34,      -5.457245616,      -5.108625449,      -5.263133378,       -5.06259943,      -9.162194184,       -1.26793769,      0.7018338079,       1.149492579,                 0,                 0,                 0,      0.5183854067,      0.6407121758,       1.184648383,                 0,       1.637841561,     0.01800518517
          0,           0,          35,      -5.497567829,      -5.112284567,      -5.256495306,      -5.109840663,      -9.169817239,      -1.201478008,      0.7445064621,       1.206808212,                 0,                 0,                 0,      0.5565768209,      0.6803266801,       1.244118781,                 0,       1.620950621,     0.01800518517
          0,           0,          36,      -5.522971304,      -5.114311123,      -5.245386572,      -5.137513874,      -9.125960809,      -1.281672445,       0.772900333,       1.259638273,                 0,                 0,                 0,      0.5896899037,      0.7059167264,       1.298362461,                 0,       1.629755118,     0.01800518517
          0,           0,          37,      -5.543362705,      -5.118537906,      -5.235046089,      -5.158588839,      -9.081777507,      -1.281116201,      0.7761854356,       1.305773206,                 0,                 0,                 0,      0.6117866266,       0.706782811,       1.344606096,                 0,       1.682295423,     0.01800518517
          0,           0,          38,      -5.552976079,      -5.125280294,      -5.227492065,      -5.167818055,      -9.158676741,      -1.383087756,      0.7683415187,        1.32794445,                 0,                 0,                 0,      0.6188056066,      0.6977892907,       1.366336436,                 0,       1.728325774,     0.01800518517
          0,           0,          39,      -5.585309698,      -5.135362051,       -5.22848343,      -5.209601132,      -9.182051178,      -1.357125522,       0.746778615,       1.350877307,                 0,                 0,                 0,      0.6197233781,      0.6750557253,       1.388109349,                 0,       1.808939463,     0.01800518517
          0,           0,          40,      -5.582024596,       -5.14315959,      -5.227604216,      -5.206952276,      -9.126013723,      -1.433447657,      0.7063228971,       1.377232841,                 0,                 0,                 0,      0.6110968379,      0.6332761085,       1.412311475,                 0,        1.94986294,     0.01800518517
          0,           0,          41,       -5.56880164,      -5.151083273,      -5.227857048,      -5.192735405,      -9.052081745,      -1.414650668,       0.642085721,       1.411614773,                 0,                 0,                 0,      0.5887320978,      0.5673275558,       1.443284374,                 0,       2.198483359,     0.01800518517
          0,           0,          42,      -5.547163374,      -5.160061143,      -5.230425933,      -5.168348872,      -9.003510899,      -1.399741012,      0.5667632299,       1.451165019,                 0,                 0,                 0,      0.5565323714,      0.4900383916,       1.478838344,                 0,       2.560443132,     0.01800518517
          0,           0,          43,      -5.532740978,      -5.172955969,      -5.239587018,      -5.153390064,      -8.979501807,      -1.418905565,      0.4859884306,       1.495330278,                 0,                 0,                 0,      0.5172539743,      0.4070628603,       1.518715649,                 0,       3.076884518,     0.01800518517
          0,           0,          44,      -5.521528367,      -5.186810949,      -5.255991831,       -5.13933075,      -8.967568211,      -1.452940795,      0.4037321564,       1.542566835,                 0,                 0,                 0,      0.4734800021,      0.3224471452,       1.561582509,                 0,       3.820767829,     0.01800518517
          0,           0,          45,      -5.511645942,      -5.200944096,      -5.276983668,      -5.125332625,      -8.969598566,      -1.459520168,      0.3233726841,       1.590148681,                 0,                 0,                 0,      0.4277722451,      0.2397075613,       1.604893456,                 0,       4.917387148,     0.01800518517
          0,           0,          46,      -5.514144136,      -5.215510078,      -5.304068361,      -5.124638342,      -8.987252166,      -1.419344279,       0.248046242,       1.635258019,                 0,                 0,                 0,      0.3828289406,      0.1621235111,       1.645998692,                 0,        6.59255309,     0.01800518517
          0,           0,          47,      -5.523795344,      -5.225830958,       -5.33353081,      -5.130306274,      -9.018097061,      -1.359065224,      0.1800552527,       1.675489649,                 0,                 0,                 0,      0.3410118108,     0.09212014025,       1.682616812,                 0,       9.305419442,     0.01800518517
          0,           0,          48,      -5.539447542,      -5.235463559,      -5.361391407,      -5.143964212,      -9.056327095,      -1.314353266,      0.1204912709,       1.709892966,                 0,                 0,                 0,       0.303750659,     0.03083725834,       1.713855643,                 0,       14.19101113,     0.01800518517
          0,           0,          49,      -5.560526315,      -5.236033169,      -5.384931359,      -5.163920348,      -9.099348736,      -1.290282567,     0.07134793664,       1.737729668,                 0,                 0,                 0,      0.2727569108,    -0.01969558712,       1.739082233,                 0,        24.3557102,     0.01800518517
          0,           0,          50,      -5.585493049,      -5.232383203,      -5.399756201,      -5.187538853,      -9.136240802,      -1.279131835,     0.03328600067,       1.759347527,                 0,                 0,                 0,      0.2485276596,     -0.0588367518,       1.758678457,                 0,       52.85547951,     0.01800518517
          0,           0,          51,      -5.592544584,      -5.228642828,      -5.407237133,       -5.19698569,      -9.156762276,      -1.280519248,    0.007130951436,       1.775665381,                 0,                 0,                 0,      0.2314133475,    -0.08580996695,       1.773605098,                 0,       249.0081999,     0.01800518517
          0,           0,          52,      -5.591057262,      -5.218972474,      -5.407830291,      -5.195739503,      -9.156289918,      -1.291333946,   -0.006595114123,       1.787635742,                 0,                 0,                 0,      0.2213119037,     -0.1001437017,       1.784840688,                 0,      -271.0545578,     0.01800518517
          0,           0,          53,      -5.615360049,       -5.21736019,      -5.400946602,      -5.225301938,      -9.150916958,      -1.357215598,    -0.01018572061,       1.793014118,                 0,                 0,                 0,      0.2177976427,     -0.1040108698,       1.790023775,                 0,      -176.0321323,     0.01800518517
          0,           0,          54,      -5.659745274,      -5.221739877,      -5.404192126,      -5.276011915,      -9.137496305,       -1.34824132,   -0.008931428432,       1.797744278,                 0,                 0,                 0,       0.216251689,     -0.1030058541,       1.794813097,                 0,      -201.2829517,     0.01800518517
          0,           0,          55,      -5.659493661,      -5.219322451,      -5.399200634,      -5.277059837,       -9.11349406,      -1.429860821,   8.261780179e-05,       1.801689081,                 0,                 0,                 0,      0.2177888736,    -0.09421061632,       1.799224252,                 0,       21807.51656,     0.01800518517
          0,           0,          56,      -5.654263482,      -5.216254418,      -5.395900128,      -5.272315911,      -9.073242417,      -1.480557311,     0.02070097933,       1.805632876,                 0,                 0,                 0,      0.2239537803,    -0.07382691383,       1.804241724,                 0,       87.22451471,     0.01800518517
          0,           0,          57,      -5.642244918,      -5.213932099,      -5.396030403,      -5.259995868,      -9.041222273,      -1.505393013,     0.04961861836,       1.809132431,                 0,                 0,                 0,      0.2335230707,    -0.04513205799,       1.809249916,                 0,        36.4607579,     0.01859776198
          0,           0,          58,      -5.641123706,      -5.215277385,      -5.403491332,      -5.258556618,      -9.018699988,      -1.510656857,     0.08446032099,       1.811556244,                 0,                 0,                 0,      0.2451321279,    -0.01046495725,       1.813493881,                 0,       21.44860714,     0.01859776198
          0,           0,          59,      -5.639602898,      -5.219797064,      -5.416765329,      -5.255068131,      -9.002950972,      -1.527318727,       0.122935452,       1.812237273,                 0,                 0,                 0,      0.2574900567,     0.02792180264,        1.81618761,                 0,       14.74137235,     0.01859776198
          0,           0,          60,      -5.642528739,      -5.226792658,      -5.435138479,      -5.254745108,       -8.99485293,       -1.53544564,      0.1627178896,       1.810362011,                 0,                 0,                 0,      0.2693483589,     0.06774786346,       1.816396969,                 0,        11.1257712,     0.01923525339
          0,           0,          61,      -5.656596365,      -5.235441844,      -5.457724001,      -5.264751984,      -8.991854979,      -1.546035632,      0.2015523888,       1.804790865,                 0,                 0,                 0,      0.2795778428,      0.1068207125,       1.812865899,                 0,       8.954450382,     0.01923525339
          0,           0,          62,      -5.670875718,      -5.245923065,      -5.484557584,      -5.274588465,      -8.990230862,      -1.540170157,      0.2374777548,       1.794303456,                 0,                 0,                 0,      0.2872402751,      0.1432457127,        1.80427305,                 0,       7.555669612,     0.01923525339
          0,           0,          63,      -5.689960976,      -5.256071746,      -5.511219148,      -5.289363612,        -8.9839748,      -1.531944191,      0.2688812869,        1.77813661,                 0,                 0,                 0,       0.291806532,      0.1754523146,       1.789771895,                 0,       6.613091714,     0.01923525339
          0,           0,          64,      -5.708962363,      -5.265167046,      -5.536265244,      -5.304274098,      -8.965036501,      -1.524505263,      0.2946543976,       1.756161911,                 0,                 0,                 0,      0.2930343143,       0.202340171,       1.769176172,                 0,        5.96007365,     0.01923525339
          0,           0,          65,      -5.733112598,      -5.274328915,      -5.556185775,      -5.324803838,      -8.927449836,      -1.517392847,      0.3138050075,       1.728887676,                 0,                 0,                 0,      0.2909339584,      0.2228919588,       1.742941581,                 0,        5.50943304,     0.01923525339
          0,           0,          66,       -5.76503787,      -5.284946627,      -5.570680532,      -5.353251845,      -8.872206914,      -1.517049699,      0.3259753022,       1.697364726,                 0,                 0,                 0,      0.2857688534,      0.2366953584,       1.712098776,                 0,       5.207034749,     0.01923525339
          0,           0,          67,      -5.786214198,      -5.292987281,      -5.576539536,      -5.370867123,      -8.807679689,      -1.523145113,      0.3310450555,        1.66353132,                 0,                 0,                 0,      0.2780612993,      0.2435288674,       1.678577068,                 0,       5.025090369,     0.01923525339
          0,           0,          68,      -5.801101985,      -5.297641041,      -5.573950388,      -5.382873309,      -8.742903511,      -1.529589191,      0.3291476575,       1.629459406,                 0,                 0,                 0,      0.2684125206,      0.2434172559,       1.644452546,                 0,       4.950542314,     0.01923525339
          0,           0,          69,      -5.812413236,      -5.299816358,      -5.563476232,      -5.393255612,      -8.685318628,      -1.556573305,      0.3207713579,       1.597571629,                 0,                 0,                 0,      0.2576203962,      0.2367213131,       1.612170089,                 0,       4.980406105,     0.01923525339
          0,           0,          70,      -5.816085936,        -5.2993877,      -5.548744987,      -5.398472666,       -8.63869285,      -1.595870429,       0.306578755,       1.569966571,                 0,                 0,                 0,      0.2464400316,      0.2239928977,       1.583860078,                 0,       5.120924216,     0.01923525339
          0,           0,          71,      -5.811456632,      -5.296442817,      -5.532359277,       -5.39632238,      -8.605416402,      -1.640996129,       0.287736366,       1.548682886,                 0,                 0,                 0,      0.2357347522,      0.2062902335,       1.561619428,                 0,       5.382298065,     0.01923525339
          0,           0,          72,      -5.802452062,      -5.292166321,      -5.516457105,      -5.390731135,         -8.585966,      -1.666128958,      0.2654883045,       1.535149104,                 0,                 0,                 0,      0.2262616146,      0.1847809657,        1.54693982,                 0,       5.782360569,     0.01923525339
          0,           0,          73,      -5.791596191,        -5.2875825,      -5.503048042,      -5.383693811,      -8.579747134,      -1.685727698,      0.2413173679,       1.530207448,                 0,                 0,                 0,      0.2186894249,      0.1609017808,       1.540739927,                 0,       6.341058091,     0.01979542277
          0,           0,          74,      -5.780590595,      -5.284293288,      -5.493554814,      -5.375715297,      -8.585269717,      -1.698876865,      0.2164712312,       1.534165562,                 0,                 0,                 0,      0.2135206089,      0.1358825431,       1.543392271,                 0,        7.08715682,     0.01979542277
          0,           0,          75,      -5.776116049,      -5.283153597,      -5.488568218,      -5.373151092,      -8.602493815,      -1.694503049,      0.1921972453,       1.546994035,                 0,                 0,                 0,      0.2110904683,      0.1109704335,        1.55493276,                 0,       8.048991715,     0.01979542277
          0,           0,          76,      -5.773345656,      -5.284838097,      -5.488368487,      -5.370942593,      -8.628764072,      -1.671975828,      0.1695962952,       1.568371902,                 0,                 0,                 0,      0.2115479526,      0.0872816261,       1.575098487,                 0,       9.247677849,     0.01979542277
          0,           0,          77,      -5.776076586,       -5.29029732,      -5.493827571,      -5.372946367,      -8.662769489,      -1.641608343,      0.1494982274,       1.597865628,                 0,                 0,                 0,      0.2149095022,     0.06566751968,       1.603499941,                 0,       10.68819113,     0.01979542277
          0,           0,          78,      -5.779764119,      -5.300139065,      -5.504413222,      -5.375189618,      -8.700904915,      -1.616359402,      0.1327495466,       1.634898058,                 0,                 0,                 0,      0.2210931751,     0.04700366473,       1.639605062,                 0,       12.31565832,     0.01979542277
          0,           0,          79,      -5.787773693,      -5.315636931,      -5.520025533,      -5.381163531,      -8.738530551,      -1.609936349,      0.1199308317,       1.678951111,                 0,                 0,                 0,      0.2299044893,     0.03189695881,       1.682926862,                 0,        13.9993285,     0.01979542277
          0,           0,          80,      -5.800978414,      -5.336834789,      -5.539905475,      -5.391937289,      -8.772634316,       -1.61682269,      0.1115489064,       1.729122847,                 0,                 0,                 0,      0.2409744445,     0.02090073487,       1.732591163,                 0,       15.50102912,     0.01979542277
          0,           0,          81,      -5.816611942,      -5.363419126,      -5.562944235,      -5.405895479,      -8.802229979,      -1.624874791,      0.1077821824,       1.784528573,                 0,                 0,                 0,      0.2538603046,     0.01423946139,       1.787723822,                 0,       16.55680496,     0.01979542277
          0,           0,          82,       -5.83529774,       -5.39474554,      -5.587604022,      -5.424651232,      -8.826962739,      -1.631208223,      0.1085859525,       1.843956308,                 0,                 0,                 0,      0.2679705691,     0.01193192258,       1.847112179,                 0,       16.98153643,     0.01979542277
          0,           0,          83,      -5.852258221,      -5.428562736,      -5.611866908,      -5.443545177,      -8.844683226,      -1.634343972,      0.1135909798,       1.906044291,                 0,                 0,                 0,      0.2826660079,     0.01368065669,       1.909377017,                 0,       16.77989128,     0.02083675643
          0,           0,          84,      -5.870221439,      -5.462130102,      -5.633522482,      -5.464984612,       -8.85250747,      -1.630149905,      0.1221981877,        1.96910244,                 0,                 0,                 0,      0.2971719814,     0.01897586021,       1.972799213,                 0,        16.1140069,     0.02083675643
          0,           0,          85,      -5.885713906,       -5.49219447,       -5.65070523,      -5.485109611,      -8.847950176,      -1.622850834,      0.1334702338,       2.031044111,                 0,                 0,                 0,      0.3106408342,     0.02699068177,       2.035245927,                 0,       15.21720651,     0.02083675643
          0,           0,          86,       -5.89799413,      -5.515841083,      -5.662322436,      -5.502284827,      -8.831611669,      -1.608752901,      0.1465512011,       2.089899764,                 0,                 0,                 0,      0.3223713497,     0.03697345512,       2.094705527,                 0,       14.26054341,     0.02083675643
          0,           0,          87,       -5.90563775,      -5.531606374,      -5.668976544,      -5.514271164,      -8.807732633,      -1.604171838,      0.1602467726,        2.14345898,                 0,                 0,                 0,      0.3315841179,     0.04784718461,       2.148908112,                 0,       13.37598845,     0.02083675643
          0,           0,          88,      -5.911385002,      -5.540675381,      -5.672492541,       -5.52320098,      -8.781236226,      -1.620985819,      0.1735284195,       2.189582552,                 0,                 0,                 0,      0.3376242943,     0.05869670824,       2.195663581,                 0,        12.6180055,     0.02083675643
          0,           0,          89,       -5.91726092,      -5.546153871,      -5.675613127,      -5.530691091,      -8.778160006,      -1.683038103,      0.1807652238,       2.212874057,                 0,                 0,                 0,       0.339903751,      0.0647046115,       2.219301911,                 0,       12.24170231,     0.02083675643
          0,           0,          90,      -5.940184712,      -5.550457042,      -5.682871414,      -5.558142208,      -8.760160144,      -1.674214863,      0.1886575092,       2.236164146,                 0,                 0,                 0,      0.3409310925,      0.0713671717,       2.242973132,                 0,       11.85303546,     0.02083675643
          0,           0,          91,      -5.947001215,      -5.553948218,      -5.686921067,      -5.564644826,       -8.73712936,        -1.7906741,      0.1967447063,       2.257159286,                 0,                 0,                 0,      0.3395970419,     0.07834448493,        2.26436275,                 0,       11.47252868,     0.02083675643
          0,           0,          92,      -5.950503317,      -5.559509842,      -5.692653363,      -5.565258509,      -8.713475363,      -1.828386001,      0.2039609823,       2.271749576,                 0,                 0,                 0,      0.3341952084,     0.08478727443,       2.279310716,                 0,       11.13815766,     0.02083675643
          0,           0,          93,      -5.948786187,      -5.567765264,       -5.70269906,      -5.558355807,      -8.717679108,      -1.856262384,      0.2071975615,        2.27643524,                 0,                 0,                 0,      0.3298103372,     0.08777418937,       2.284159347,                 0,       10.98678586,     0.02083675643
          0,           0,          94,      -5.976368247,      -5.576365458,      -5.718830967,      -5.588160392,      -8.708088993,      -1.781623252,      0.2096357175,       2.276481326,                 0,                 0,                 0,      0.3228790026,       0.090206592,       2.284332973,                 0,       10.85922453,     0.02083675643
          0,           0,          95,      -5.987034416,       -5.58550174,      -5.734925093,      -5.596552174,      -8.699256298,      -1.895864266,      0.2103916375,       2.268478152,                 0,                 0,                 0,      0.3122362447,     0.09138032976,       2.276380329,                 0,       10.78216881,     0.02083675643
          0,           0,          96,      -5.994699776,      -5.597854854,      -5.756071711,      -5.600170347,      -8.694374707,      -1.913910749,      0.2080046045,       2.247628337,                 0,                 0,                 0,      0.2963480243,      0.0900877631,        2.25543416,                 0,       10.80566626,     0.02083675643
          0,           0,          97,      -5.998630136,      -5.613003032,      -5.784838535,      -5.599161476,      -8.699209551,      -1.882369726,      0.2023628438,       2.216290726,                 0,                 0,                 0,      0.2777175341,     0.08609381814,       2.223844229,                 0,       10.95206355,     0.02083675643
          0,           0,          98,      -6.011600411,      -5.629607961,      -5.822227882,      -5.609359096,      -8.708389075,      -1.821199595,       0.193791174,       2.175782344,                 0,                 0,                 0,      0.2571620094,     0.07965394037,       2.182942757,                 0,        11.2274584,     0.02083675643
          0,           0,          99,      -6.027176616,      -5.646167833,      -5.863605738,      -5.622690207,      -8.720258169,      -1.802674092,      0.1826628345,       2.127641627,                 0,                 0,                 0,      0.2355672494,      0.0710603423,       2.134285602,                 0,        11.6479175,     0.02083675643
          0,           0,         100,      -6.038519606,      -5.661950525,      -5.903964147,      -5.632353432,      -8.733359789,      -1.804989207,      0.1692743151,       2.073288712,                 0,                 0,                 0,      0.2137032495,     0.06053478327,       2.079306475,                 0,       12.24809984,     0.02083675643
          0,           0,         101,      -6.051432626,      -5.676272938,       -5.93943831,      -5.644209376,      -8.746528821,       -1.81889499,      0.1542046858,       2.014430768,                 0,                 0,                 0,       0.192431748,     0.04856619313,        2.01974051,                 0,       13.06335639,     0.02083675643
          0,           0,         102,      -6.057145955,      -5.688793338,      -5.964691599,      -5.649898273,      -8.758932428,      -1.862467141,      0.1382319364,       1.953036345,                 0,                 0,                 0,       0.172599184,     0.03582846962,       1.957594277,                 0,       14.12869121,     0.02083675643
          0,           0,         103,       -6.06374393,      -5.699906871,      -5.975548273,      -5.657210238,       -8.77039377,      -1.907027066,      0.1220341342,       1.891262141,                 0,                 0,                 0,      0.1550460132,     0.02288587801,       1.895057005,                 0,       15.49781259,     0.02083675643
          0,           0,         104,      -6.069053171,      -5.710025795,      -5.972349554,      -5.663948726,      -8.781072969,      -1.914114709,      0.1064056433,       1.831115424,                 0,                 0,                 0,       0.140404314,     0.01042664139,       1.834174785,                 0,       17.20881869,     0.02199805938
          0,           0,         105,      -6.078840486,      -5.719963925,      -5.959825192,      -5.675505173,      -8.791501967,      -1.907775234,      0.0921767678,       1.774954686,                 0,                 0,                 0,      0.1293091493,   -0.000843508049,       1.777346332,                 0,       19.25598747,     0.02199805938
          0,           0,         106,      -6.091265245,      -5.729762538,      -5.943083965,      -5.689903397,      -8.807538606,      -1.882088248,     0.08477987479,        1.74498729,                 0,                 0,                 0,      0.1243339855,   -0.006661891522,       1.747032881,                 0,       20.58256507,     0.02199805938
